Wine ID,Country,Rate,Price,State,Region,variety,Winery
129101,Australia,85,13,New South Wales,Hunter Valley,Shiraz,Hope Estate
129105,Australia,85,11,Western Australia,Western Australia,Shiraz,The Wishing Tree
129136,Australia,84,7,Australia Other,South Eastern Australia,Chardonnay,Kilda
129246,Australia,92,100,South Australia,Eden Valley,Cabernet Sauvignon,Henschke
129250,Australia,92,60,South Australia,Coonawarra,Cabernet Sauvignon,Jim Barry
129257,Australia,92,30,South Australia,McLaren Vale,Cabernet Sauvignon,Chapel Hill
129260,Australia,92,45,Western Australia,Margaret River,Cabernet Sauvignon,Leeuwin Estate
129310,Australia,85,19,South Australia,Padthaway,Chardonnay,Jip Jip Rocks
129312,Australia,85,16,South Australia,Coonawarra,Cabernet Sauvignon,Nick Faldo
129316,Australia,85,10,South Australia,South Australia,Chardonnay,Yalumba
129423,Australia,83,5,Australia Other,South Eastern Australia,Chardonnay,Kelly's Revenge
129430,Australia,83,13,Australia Other,South Eastern Australia,Chardonnay,Green Path
129433,Australia,83,5,Australia Other,South Eastern Australia,Chardonnay,Banrock Station
129442,Australia,83,8,Australia Other,South Eastern Australia,Chardonnay,Bulletin Place
129472,Australia,91,17,South Australia,Clare Valley,Shiraz,Wakefield Estate
129517,Australia,83,13,Australia Other,South Eastern Australia,Sauvignon Blanc,De Bortoli
129540,Australia,92,30,Western Australia,Margaret River,Cabernet Sauvignon,Evans & Tate
129546,Australia,92,60,South Australia,Coonawarra,Cabernet Sauvignon,Katnook Estate
129555,Australia,91,33,South Australia,Coonawarra,Cabernet Sauvignon,Jacob's Creek
129559,Australia,91,45,Western Australia,Margaret River,Cabernet Sauvignon,Cape Mentelle
129561,Australia,91,20,South Australia,Adelaide Hills,Cabernet Sauvignon,Longview
129569,Australia,91,20,Western Australia,Margaret River,Cabernet Sauvignon,Howard Park
129589,Australia,84,25,Victoria,Bendigo,Shiraz,Balgownie Estate
129602,Australia,85,18,South Australia,Adelaide,Riesling,Wirra Wirra
129603,Australia,85,10,South Australia,South Australia,Sauvignon Blanc,Yalumba
129661,Australia,91,125,Victoria,Heathcote,Shiraz,Jasper Hill
129667,Australia,91,22,Victoria,Grampians,Shiraz,A.T. Richardson
129696,Australia,85,20,South Australia,McLaren Vale,Shiraz,Sylvan Springs
129702,Australia,85,13,Western Australia,Margaret River,Shiraz,Xanadu
129780,Australia,91,29,South Australia,Barossa,Cabernet Sauvignon,Jenke
129787,Australia,91,65,South Australia,Coonawarra,Cabernet Sauvignon,Penley Estate
129799,Australia,91,22,South Australia,McLaren Vale,Cabernet Sauvignon,Wayne Thomas
129862,Australia,84,30,Victoria,Yarra Valley,Pinot Noir,Giant Steps
129866,Australia,84,35,South Australia,Adelaide,Pinot Noir,D'Arenberg
129929,Australia,90,20,South Australia,Padthaway,Shiraz,Henry's Drive Vignerons
129946,Australia,81,8,Australia Other,South Eastern Australia,Chardonnay,Andrew Peace
130062,Australia,83,8,Australia Other,South Eastern Australia,Chardonnay,Beelgara
130081,Australia,90,30,Western Australia,Margaret River,Cabernet Sauvignon,Vasse Felix
130085,Australia,90,17,South Australia,Clare Valley,Cabernet Sauvignon,Wakefield Estate
130090,Australia,90,22,South Australia,McLaren Vale,Cabernet Sauvignon,Kangarilla Road
130093,Australia,90,60,South Australia,McLaren Vale,Cabernet Sauvignon,Wirra Wirra
130094,Australia,90,25,South Australia,Barossa Valley,Cabernet Sauvignon,Stanley Lambert
130103,Australia,90,19,Victoria,Bendigo,Cabernet Sauvignon,Water Wheel
130178,Australia,89,24,South Australia,McLaren Vale,Cabernet Sauvignon,Hugh Hamilton
130260,Australia,85,12,Australia Other,South Eastern Australia,Shiraz,Angove's
130273,Australia,85,19,Western Australia,Margaret River,Shiraz,Wildberry Estate
130279,Australia,84,15,Western Australia,Frankland River,Chardonnay,Ferngrove
130388,Australia,90,,South Australia,South Australia,Cabernet Sauvignon,Grant Burge
130399,Australia,90,22,South Australia,McLaren Vale,Cabernet Sauvignon,Tapestry
130402,Australia,90,40,South Australia,Barossa Valley,Cabernet Sauvignon,Old School
130406,Australia,90,15,South Australia,Wrattonbully,Cabernet Sauvignon,Mawson's
130407,Australia,90,50,South Australia,Clare Valley,Cabernet Sauvignon,Wakefield Estate
130408,Australia,89,35,South Australia,Barossa-Langhorne Creek,Cabernet Sauvignon,Dutschke
130421,Australia,83,15,South Australia,Coonawarra,Cabernet Sauvignon,Waca
130458,Australia,84,13,Victoria,Yarra Valley,Pinot Noir,Yering Station
130504,Australia,90,150,South Australia,McLaren Vale,Shiraz,Nashwauk
130627,Australia,94,48,South Australia,Barossa,Shiraz,Schild Estate
130642,Australia,93,225,South Australia,South Australia,Shiraz,Penfolds
130650,Australia,89,25,Victoria,Bendigo,Cabernet Sauvignon,Balgownie Estate
130651,Australia,89,40,Western Australia,Western Australia,Cabernet Sauvignon,Howard Park
130652,Australia,89,19,South Australia,South Australia,Cabernet Sauvignon,Jim Barry
130655,Australia,89,20,South Australia,Langhorne Creek,Cabernet Sauvignon,Lake Breeze
130663,Australia,89,18,South Australia,Barossa Valley,Cabernet Sauvignon,Craneford
130667,Australia,89,28,South Australia,Coonawarra,Cabernet Sauvignon,McWilliam's of Coonawarra
130668,Australia,89,20,South Australia,Coonawarra,Cabernet Sauvignon,Penley Estate
130676,Australia,89,45,Western Australia,Margaret River,Cabernet Sauvignon,Leeuwin Estate
130685,Australia,84,17,South Australia,Clare Valley,Riesling,Wakefield Estate
130705,Australia,83,23,South Australia,McLaren Vale,Cabernet Sauvignon,Mitolo
130858,Australia,93,70,South Australia,South Australia,Chardonnay,TapaNappa
130922,Australia,92,80,South Australia,McLaren Vale,Shiraz,Tyrrell's
130928,Australia,92,45,South Australia,McLaren Vale,Shiraz,Mitolo
130953,Australia,89,25,South Australia,Adelaide Hills,Cabernet Sauvignon,Longview
130964,Australia,89,30,Victoria,Yarra Valley,Cabernet Sauvignon,Strathewen Hills
130967,Australia,89,30,South Australia,Coonawarra,Cabernet Sauvignon,Katnook Estate
130969,Australia,89,65,South Australia,McLaren Vale,Cabernet Sauvignon,D'Arenberg
130972,Australia,89,12,South Australia,McLaren Vale,Cabernet Sauvignon,Razor's Edge
130978,Australia,88,32,South Australia,Coonawarra,Cabernet Sauvignon,Bowen Estate
131231,Australia,91,18,South Australia,Barossa Valley,Shiraz,Ross Estate
131251,Australia,88,15,South Australia,Coonawarra,Cabernet Sauvignon,Nick Faldo
131252,Australia,88,14,Australia Other,South Eastern Australia,Cabernet Sauvignon,Nugan Family Estates
131257,Australia,88,15,Western Australia,Western Australia,Cabernet Sauvignon,Plantagenet
131264,Australia,88,19,South Australia,McLaren Vale,Cabernet Sauvignon,Chapel Hill
131267,Australia,88,15,South Australia,South Australia,Cabernet Sauvignon,9 Mile Road
131271,Australia,88,13,South Australia,South Australia,Cabernet Sauvignon,Jacob's Creek
131368,Australia,92,29,South Australia,Barossa,Shiraz,Glen Eldon
131445,Australia,92,27,Western Australia,Pemberton,Chardonnay,Wise
131503,Australia,90,65,South Australia,McLaren Vale,Shiraz,D'Arenberg
131511,Australia,90,75,South Australia,Barossa Valley,Shiraz,Penfolds
131555,Australia,88,16,Western Australia,Margaret River,Cabernet Sauvignon,Ringbolt
131563,Australia,88,13,New South Wales,Southern Highlands,Cabernet Sauvignon,Cuttaway Hill Estate
131564,Australia,88,30,Western Australia,Margaret River,Cabernet Sauvignon,Evans & Tate
131568,Australia,88,25,South Australia,Coonawarra,Cabernet Sauvignon,Katnook Estate
131570,Australia,88,21,Western Australia,Western Australia,Cabernet Sauvignon,West Cape Howe
131573,Australia,88,22,South Australia,McLaren Vale,Cabernet Sauvignon,Shingleback
131642,Australia,92,55,South Australia,McLaren Vale,Shiraz,Tapestry
131644,Australia,92,37,South Australia,Barossa Valley,Shiraz,Ross Estate
131666,Australia,92,40,South Australia,Clare Valley,Shiraz,Kilikanoon
131803,Australia,90,75,South Australia,Barossa,Shiraz,Peter Lehmann
131804,Australia,90,15,Victoria,Victoria,Shiraz,Mount Langi Ghiran
131809,Australia,89,40,South Australia,McLaren Vale,Shiraz,Tapestry
131816,Australia,89,21,South Australia,McLaren Vale,Shiraz,Wayne Thomas
131860,Australia,87,20,South Australia,South Australia,Cabernet Sauvignon,Kilikanoon
131862,Australia,87,24,South Australia,Barossa,Cabernet Sauvignon,Schild Estate
131864,Australia,87,50,South Australia,Barossa Valley,Cabernet Sauvignon,Stanley Lambert
131872,Australia,87,18,South Australia,Coonawarra,Cabernet Sauvignon,Wynns Coonawarra Estate
131873,Australia,87,17,Victoria,Yarra Valley,Cabernet Sauvignon,Sticks
131878,Australia,87,17,South Australia,Barossa Valley,Cabernet Sauvignon,Craneford
131922,Australia,91,50,South Australia,Barossa Valley,Shiraz,Murray Street
131925,Australia,91,38,South Australia,Langhorne Creek,Shiraz,Brothers in Arms
131934,Australia,91,19,Western Australia,Margaret River,Shiraz,Watershed
131971,Australia,91,66,South Australia,Henty,Chardonnay,Penfolds
131994,Australia,91,30,Australia Other,South Eastern Australia,Chardonnay,Littore
132153,Australia,87,20,South Australia,McLaren Vale,Cabernet Sauvignon,Mitolo
132156,Australia,87,25,South Australia,Barossa,Cabernet Sauvignon,Jenke
132159,Australia,87,19,South Australia,Coonawarra,Cabernet Sauvignon,Origin
132163,Australia,87,17,South Australia,Clare Valley,Cabernet Sauvignon,Wakefield Estate
132167,Australia,87,45,South Australia,Coonawarra,Cabernet Sauvignon,Yalumba
132217,Australia,91,36,New South Wales,Hunter Valley,Shiraz,Meerea Park
132451,Australia,87,23,South Australia,McLaren Vale,Cabernet Sauvignon,Shottesbrooke
132454,Australia,87,28,South Australia,Barossa Valley,Cabernet Sauvignon,Stanley Lambert
132456,Australia,87,30,South Australia,McLaren Vale,Cabernet Sauvignon,Aramis
132457,Australia,87,15,South Australia,Coonawarra,Cabernet Sauvignon,Long Flat
132459,Australia,87,35,Western Australia,Margaret River,Cabernet Sauvignon,Juniper
132464,Australia,87,19,South Australia,South Australia,Cabernet Sauvignon,Wolf Blass
132472,Australia,86,39,South Australia,McLaren Vale,Cabernet Sauvignon,Shottesbrooke
132589,Australia,90,79,Western Australia,Margaret River,Chardonnay,Leeuwin Estate
132593,Australia,90,27,Western Australia,Western Australia,Chardonnay,Wise
132753,Australia,86,20,Victoria,King Valley,Cabernet Sauvignon,Boggy Creek
132754,Australia,86,18,South Australia,McLaren Vale,Cabernet Sauvignon,Kangarilla Road
132757,Australia,86,9,Australia Other,South Eastern Australia,Cabernet Sauvignon,Wyndham Estate
132768,Australia,86,37,South Australia,Clare Valley,Cabernet Sauvignon,Pearson Vineyards
132770,Australia,86,14,South Australia,South Australia,Cabernet Sauvignon,Woolundry Rd
132775,Australia,86,19,South Australia,Adelaide Plains,Cabernet Sauvignon,Ceravolo
132822,Australia,90,35,Western Australia,Margaret River,Shiraz,Leeuwin Estate
132827,Australia,90,30,South Australia,Barossa Valley,Shiraz,Murray Street
132832,Australia,90,30,Western Australia,Margaret River,Shiraz,Vasse Felix
132864,Australia,86,12,South Australia,McLaren Vale,Shiraz,Hugh Hamilton
133076,Australia,85,16,South Australia,South Australia,Cabernet Sauvignon,Red Mud
133127,Australia,90,74,South Australia,McLaren Vale,Shiraz,Nashwauk
133137,Australia,90,65,South Australia,Coonawarra,Shiraz,Penley Estate
133179,Australia,90,27,Western Australia,Western Australia,Chardonnay,Wise
133186,Australia,90,28,South Australia,South Australia,Chardonnay,Jacob's Creek
133271,Australia,87,21,South Australia,McLaren Vale,Shiraz,Aramis
133354,Australia,85,11,South Australia,South Australia,Cabernet Sauvignon,Yalumba
133362,Australia,85,19,South Australia,McLaren Vale,Cabernet Sauvignon,D'Arenberg
133418,Australia,90,30,South Australia,McLaren Vale,Shiraz,Shingleback
133427,Australia,90,32,Victoria,Heathcote,Shiraz,Eppalock Ridge
133433,Australia,90,65,South Australia,McLaren Vale,Shiraz,D'Arenberg
133473,Australia,89,25,South Australia,Barossa,Chardonnay,Jenke
133483,Australia,89,19,Western Australia,Western Australia,Chardonnay,West Cape Howe
133562,Australia,87,40,South Australia,Barossa,Shiraz,David Franz
133651,Australia,85,9,Australia Other,South Eastern Australia,Cabernet Sauvignon,Wyndham Estate
133653,Australia,85,18,Australia Other,South Eastern Australia,Cabernet Sauvignon,Angus The Bull
133656,Australia,85,33,South Australia,Barossa Valley,Cabernet Sauvignon,Craneford
133670,Australia,84,17,South Australia,Langhorne Creek,Cabernet Sauvignon,Bleasdale
133865,Australia,86,60,South Australia,Barossa Valley,Shiraz,Heath Wines
133895,Australia,90,28,South Australia,South Australia,Chardonnay,Jacob's Creek
133952,Australia,84,12,South Australia,Adelaide Plains,Cabernet Sauvignon,Red Earth
133955,Australia,84,18,Western Australia,Margaret River,Cabernet Sauvignon,Xanadu
133962,Australia,84,7,Australia Other,South Eastern Australia,Cabernet Sauvignon,Hardys
133965,Australia,84,23,Western Australia,Frankland River,Cabernet Sauvignon,Alkoomi
134028,Australia,89,25,Victoria,Yarra Valley,Pinot Noir,Coldstream Hills
134038,Australia,89,33,South Australia,McLaren Vale,Shiraz,Nashwauk
134060,Australia,88,,South Australia,McLaren Vale,Shiraz,Songlines
134165,Australia,89,36,Western Australia,Margaret River,Chardonnay,Leeuwin Estate
134189,Australia,89,20,South Australia,McLaren Vale,Cabernet Sauvignon,Hugh Hamilton
134221,Australia,83,8,Australia Other,South Eastern Australia,Cabernet Sauvignon,Black Swan
134245,Australia,83,7,Australia Other,South Eastern Australia,Cabernet Sauvignon,Kalbarri
134282,Australia,89,58,South Australia,McLaren Vale,Shiraz,S.C. Pannell
134304,Australia,89,35,South Australia,McLaren Vale,Shiraz,The Gate
134307,Australia,88,41,Victoria,Yarra Valley,Pinot Noir,De Bortoli
134310,Australia,84,8,Australia Other,South Eastern Australia,Riesling,Lindemans
134316,Australia,84,10,Victoria,Yarra Valley,Chardonnay,Silverwing
134319,Australia,84,12,Western Australia,Margaret River,Cabernet Sauvignon,Mandu
134324,Australia,84,15,South Australia,South Australia,Cabernet Sauvignon,Penfolds
134337,Australia,84,8,Australia Other,South Eastern Australia,Chardonnay,Broken Earth
134364,Australia,88,25,Western Australia,Margaret River,Chardonnay,Cape Mentelle
134520,Australia,83,21,Western Australia,Margaret River,Cabernet Sauvignon,Evans & Tate
134533,Australia,82,30,South Australia,Clare Valley,Cabernet Sauvignon,Kilikanoon
134588,Australia,83,10,Australia Other,South Eastern Australia,Chardonnay,Blue Tongue
134590,Australia,83,13,South Australia,South Australia,Chardonnay,Jacob's Creek
134591,Australia,83,9,Australia Other,South Eastern Australia,Chardonnay,Wyndham Estate
134652,Australia,88,30,South Australia,Adelaide Hills,Chardonnay,Shaw and Smith
134781,Australia,89,24,Western Australia,Frankland River,Chardonnay,Frankland Estate
134909,Australia,81,5,Australia Other,South Eastern Australia,Cabernet Sauvignon,Kelly's Revenge
134967,Australia,87,25,South Australia,McLaren Vale,Shiraz,Forefathers
135008,Australia,92,25,South Australia,Adelaide Hills,Sauvignon Blanc,Shaw and Smith
135078,Australia,88,15,South Australia,South Australia,Cabernet Sauvignon,Hill of Content
135079,Australia,88,15,Western Australia,Pemberton,Chardonnay,Fonty's Pool
135180,Australia,88,39,New South Wales,Hunter Valley,Shiraz,Meerea Park
135422,Australia,88,20,South Australia,Barossa Valley,Shiraz,Sheep's Back
135455,Australia,93,41,South Australia,McLaren Vale,Shiraz,Tapestry
135461,Australia,93,59,South Australia,McLaren Vale,Shiraz,Mitolo
135675,Australia,88,23,South Australia,McLaren Vale,Cabernet Sauvignon,Kangarilla Road
135678,Australia,88,30,South Australia,Eden Valley,Chardonnay,Heggies Vineyard
135723,Australia,92,25,South Australia,McLaren Vale,Shiraz,Inkwell
135964,Australia,88,20,South Australia,Coonawarra,Cabernet Sauvignon,Penley Estate
135983,Australia,88,20,South Australia,Adelaide,Chardonnay,Longview
136020,Australia,91,30,South Australia,McLaren Vale,Shiraz,Chapel Hill
136030,Australia,91,39,South Australia,McLaren Vale,Shiraz,Shottesbrooke
136059,Australia,87,17,Australia Other,South Eastern Australia,Shiraz,Rafferty's Rules
136143,Australia,86,17,South Australia,McLaren Vale,Chardonnay,Tapestry
136144,Australia,86,23,Western Australia,Margaret River,Chardonnay,Vasse River
136155,Australia,86,14,Australia Other,South Eastern Australia,Chardonnay,Tyrrell's
136162,Australia,86,28,Western Australia,Margaret River,Chardonnay,Edwards
136232,Australia,91,30,South Australia,Clare Valley,Cabernet Sauvignon,Kilikanoon
136268,Australia,88,19,South Australia,McLaren Vale,Cabernet Sauvignon,D'Arenberg
136342,Australia,90,70,South Australia,South Australia,Shiraz,Barossa Valley Estate
136378,Australia,87,15,Western Australia,Pemberton,Pinot Noir,Fonty's Pool
136576,Australia,87,16,South Australia,Limestone Coast,Chardonnay,TLC
136763,Australia,85,30,South Australia,McLaren Vale,Shiraz,Brick Road
136855,Australia,90,35,South Australia,Adelaide Hills,Shiraz,Shaw and Smith
136863,Australia,87,25,Western Australia,Margaret River,Chardonnay,Hay Shed Hill
136883,Australia,87,13,Victoria,Victoria,Sauvignon Blanc,Taltarni
136976,Australia,88,30,South Australia,McLaren Vale,Shiraz,Battle of Bosworth
137238,Australia,88,58,South Australia,Piccadilly Valley,Chardonnay,The Colonial Estate
137250,Australia,87,30,South Australia,Clare Valley,Shiraz,Koonowla
137319,Australia,93,50,South Australia,South Australia,Cabernet Sauvignon,Grant Burge
137328,Australia,92,40,South Australia,Barossa,Cabernet Sauvignon,David Franz
137366,Australia,84,17,South Australia,McLaren Vale,Chardonnay,RockBare
137463,Australia,90,29,South Australia,Clare Valley,Riesling,Grosset
137483,Australia,90,30,New South Wales,Orange,Chardonnay,Philip Shaw
137525,Australia,88,26,South Australia,South Australia,Cabernet Sauvignon,Penfolds
137528,Australia,88,65,South Australia,McLaren Vale,Shiraz,D'Arenberg
137532,Australia,88,24,South Australia,Barossa,Shiraz,Schild Estate
137533,Australia,88,30,South Australia,Adelaide Hills,Chardonnay,The Colonial Estate
137623,Australia,92,65,South Australia,Clarendon,Cabernet Sauvignon,Clarendon Hills
137660,Australia,93,38,South Australia,Barossa Valley,Shiraz,Dutschke
137662,Australia,93,70,South Australia,Coonawarra,Shiraz,Wynns Coonawarra Estate
137669,Australia,93,48,South Australia,Barossa Valley,Shiraz,Massena
137694,Australia,84,28,Western Australia,Pemberton,Chardonnay,Picardy
137742,Australia,90,15,South Australia,South Australia,Riesling,Jacob's Creek
137918,Australia,91,65,South Australia,Clarendon,Cabernet Sauvignon,Clarendon Hills
137925,Australia,91,45,Victoria,Rutherglen,Cabernet Sauvignon,Warrabilla
137933,Australia,91,70,South Australia,Clarendon,Cabernet Sauvignon,Clarendon Hills
137937,Australia,91,65,South Australia,Coonawarra,Cabernet Sauvignon,Penley Estate
137941,Australia,93,99,South Australia,Barossa,Shiraz,John Duval Wines
137951,Australia,93,75,Victoria,Yarra Valley,Shiraz,Yarra Yering
137957,Australia,93,60,South Australia,Barossa Valley,Shiraz,Dutschke
137968,Australia,92,29,South Australia,McLaren Vale,Shiraz,The Old Faithful
137980,Australia,84,26,Western Australia,Margaret River,Chardonnay,Evans & Tate
138041,Australia,89,22,Western Australia,Margaret River,Riesling,Leeuwin Estate
138058,Australia,89,19,South Australia,Eden Valley,Riesling,Penfolds
138062,Australia,87,18,South Australia,Langhorne Creek,Cabernet Sauvignon,Bleasdale
138183,Australia,90,100,South Australia,Eden Valley,Cabernet Sauvignon,Henschke
138187,Australia,90,34,South Australia,Barossa Valley,Cabernet Sauvignon,Old School
138188,Australia,90,57,South Australia,McLaren Vale,Cabernet Sauvignon,Mitolo
138192,Australia,90,22,Victoria,Yarra Valley,Cabernet Sauvignon,Punt Road
138193,Australia,90,45,South Australia,Coonawarra,Cabernet Sauvignon,Wynns Coonawarra Estate
138213,Australia,92,75,South Australia,Barossa,Shiraz,Henschke
138218,Australia,92,70,South Australia,Barossa Valley,Shiraz,Kilikanoon
138221,Australia,92,85,South Australia,Barossa Valley,Shiraz,Schild Estate
138225,Australia,92,100,South Australia,Barossa,Shiraz,Kurtz Family
138244,Australia,83,20,South Australia,McLaren Vale,Chardonnay,Aurora
138452,Australia,86,26,Tasmania,Tasmania,Pinot Noir,Frogmore Creek
138489,Australia,90,120,South Australia,South Australia,Cabernet Sauvignon,Noon
138538,Australia,92,32,South Australia,Mount Benson,Shiraz,Oliverhill
138547,Australia,83,13,South Australia,McLaren Vale,Chardonnay,Yangarra Estate Vineyard
138571,Australia,89,15,South Australia,Barossa,Riesling,Schild Estate
138602,Australia,85,12,South Australia,South Australia,Cabernet Sauvignon,Stonehaven
138610,Australia,85,12,South Australia,South Australia,Chardonnay,Stonehaven
138705,Australia,91,40,Western Australia,Margaret River,Cabernet Sauvignon,Cape Mentelle
138754,Australia,86,35,South Australia,Adelaide Hills,Pinot Noir,D'Arenberg
138773,Australia,86,18,Tasmania,Tasmania,Pinot Noir,42??S
138781,Australia,91,30,South Australia,Barossa Valley,Shiraz,Dutschke
138782,Australia,91,19,South Australia,McLaren Vale,Shiraz,D'Arenberg
138792,Australia,91,70,South Australia,Barossa,Shiraz,Yalumba
138815,Australia,90,60,Victoria,Rutherglen,Cabernet Sauvignon,Warrabilla
138870,Australia,88,25,South Australia,Barossa,Riesling,Jacob's Creek
138955,Australia,90,23,Western Australia,Western Australia,Shiraz,Cape Mentelle
139012,Australia,87,25,Victoria,Gippsland,Sauvignon Blanc,Jinks Creek
139086,Australia,91,40,South Australia,Barossa Valley,Shiraz,Kilikanoon
139117,Australia,89,18,South Australia,Adelaide Hills,Chardonnay,Longview
139119,Australia,89,159,South Australia,Barossa Valley,Cabernet Sauvignon,Two Hands
139131,Australia,89,20,Western Australia,Western Australia,Riesling,Howard Park
139178,Australia,88,15,Western Australia,Great Southern,Riesling,Plantagenet
139223,Australia,93,30,South Australia,Clare Valley,Riesling,Jim Barry
139281,Australia,90,26,Western Australia,Margaret River,Chardonnay,Cape Mentelle
139288,Australia,90,24,Victoria,Yarra Valley,Shiraz,Green Point
139298,Australia,87,23,South Australia,Adelaide Hills,Sauvignon Blanc,Paracombe
139408,Australia,90,14,South Australia,Barossa,Shiraz,Nine Stones
139411,Australia,89,35,Victoria,Heathcote,Cabernet Sauvignon,Downing Estate
139424,Australia,89,36,South Australia,Langhorne Creek,Shiraz,Lake Breeze
139436,Australia,88,73,South Australia,Barossa,Cabernet Sauvignon,Elderton
139439,Australia,88,26,Western Australia,Great Southern,Chardonnay,Howard Park
139479,Australia,88,20,New South Wales,Orange,Sauvignon Blanc,Philip Shaw
139499,Australia,87,19,South Australia,Clare Valley,Riesling,Pikes
139503,Australia,92,125,Victoria,Nagambie Lakes,Shiraz,Tahbilk
139521,Australia,92,48,Victoria,Heathcote,Shiraz,Heathcote Estate
139577,Australia,89,24,Victoria,Yarra Valley,Chardonnay,Green Point
139680,Australia,90,23,South Australia,McLaren Vale,Shiraz,Mitolo
139697,Australia,90,18,South Australia,Barossa,Shiraz,Yalumba
139706,Australia,90,25,South Australia,Clare Valley,Shiraz,Reilly's
139707,Australia,90,100,South Australia,Barossa Valley,Shiraz,Schubert
139710,Australia,88,125,South Australia,Barossa Valley,Cabernet Sauvignon,Greenock Creek
139731,Australia,88,17,South Australia,Eden Valley,Chardonnay,Yalumba
139734,Australia,88,18,South Australia,Clare Valley,Riesling,Tim Adams
139772,Australia,87,10,South Australia,Adelaide Hills,Riesling,Wagtail
139789,Australia,87,10,Victoria,Victoria,Riesling,Marquee
139816,Australia,91,57,South Australia,Clare Valley,Riesling,Pikes
139919,Australia,89,18,Victoria,Victoria,Shiraz,Green Point
139985,Australia,90,36,South Australia,Barossa Valley,Shiraz,Dutschke
140002,Australia,90,60,South Australia,Langhorne Creek,Shiraz,Two Hands
140005,Australia,90,50,South Australia,Coonawarra,Shiraz,Penley Estate
140014,Australia,88,25,Victoria,Victoria,Cabernet Sauvignon,Pretty Sally
140021,Australia,88,50,Victoria,Victoria,Cabernet Sauvignon,Dalwhinnie
140052,Australia,91,20,South Australia,McLaren Vale,Shiraz,Inkwell
140062,Australia,91,45,Victoria,Yarra Valley,Chardonnay,Yering Station
140063,Australia,91,45,Victoria,Yarra Valley,Pinot Noir,Yering Station
140094,Australia,87,14,New South Wales,Orange,Cabernet Sauvignon,Climbing
140282,Australia,90,20,South Australia,McLaren Vale,Shiraz,Hugh Hamilton
140293,Australia,90,28,South Australia,Barossa,Shiraz,Elderton
140301,Australia,90,60,South Australia,Barossa Valley,Shiraz,Two Hands
140368,Australia,91,25,South Australia,McLaren Vale,Shiraz,Battle of Bosworth
140399,Australia,87,11,South Australia,South Australia,Riesling,Yalumba
140415,Australia,85,27,South Australia,Adelaide Hills,Sauvignon Blanc,Henschke
140430,Australia,91,20,New South Wales,Hunter Valley,Shiraz,Allandale
140437,Australia,90,35,South Australia,Barossa Valley,Cabernet Sauvignon,Charles Melton
140453,Australia,90,16,South Australia,Clare Valley,Riesling,Mitchell
140580,Australia,87,13,South Australia,McLaren Vale,Sauvignon Blanc,Fox Creek
140599,Australia,87,13,South Australia,McLaren Vale,Chardonnay,Fox Creek
140604,Australia,87,17,South Australia,Clare Valley,Chardonnay,Wakefield Estate
140611,Australia,90,70,South Australia,Barossa,Shiraz,Yalumba
140620,Australia,89,40,South Australia,Barossa,Shiraz,John Duval Wines
140627,Australia,89,17,South Australia,Langhorne Creek,Shiraz,Winner's Tank
140655,Australia,90,24,Victoria,Yarra Valley,Chardonnay,Green Point
140656,Australia,90,21,South Australia,McLaren Vale,Shiraz,Blackbilly
140679,Australia,86,10,Australia Other,Central Ranges,Shiraz,Rolling
140696,Australia,86,28,South Australia,Barossa,Riesling,Jacob's Creek
140801,Australia,91,50,South Australia,Coonawarra,Cabernet Sauvignon,Katnook Estate
140811,Australia,91,30,South Australia,Barossa Valley,Shiraz,Grant Burge
140854,Australia,84,15,South Australia,South Australia,Shiraz,Grant Burge
140864,Australia,84,20,Western Australia,Western Australia,Pinot Noir,West Cape Howe
140877,Australia,84,28,South Australia,Adelaide Hills,Pinot Noir,Alta
140880,Australia,89,100,South Australia,Barossa,Shiraz,Kurtz Family
140884,Australia,89,70,South Australia,Barossa,Shiraz,Yalumba
140911,Australia,87,18,South Australia,Clare Valley,Shiraz,Mak
140919,Australia,87,30,South Australia,McLaren Vale,Shiraz,Two Hands
140921,Australia,87,18,South Australia,McLaren Vale,Chardonnay,Shingleback
140931,Australia,86,17,South Australia,Clare Valley,Riesling,Wakefield Estate
140938,Australia,86,13,Western Australia,Western Australia,Riesling,Goundrey
140944,Australia,90,85,Victoria,Yarra Valley,Chardonnay,Mount Mary
140961,Australia,90,22,South Australia,McLaren Vale,Shiraz,Shingleback
140972,Australia,86,20,Victoria,Grampians,Riesling,A.T. Richardson
140994,Australia,86,14,New South Wales,Orange,Chardonnay,Climbing
141036,Australia,90,15,New South Wales,Hunter Valley,Chardonnay,Allandale
141053,Australia,90,17,New South Wales,Hunter Valley,Cabernet Sauvignon,Margan
141084,Australia,90,225,South Australia,South Australia,Shiraz,Penfolds
141117,Australia,87,16,Victoria,Yarra Valley,Chardonnay,Green Point
141181,Australia,89,15,South Australia,Clare Valley,Shiraz,Reilly's
141188,Australia,89,29,South Australia,Clare Valley,Shiraz,Koonowla
141189,Australia,89,38,South Australia,Barossa Valley,Shiraz,Groom
141205,Australia,89,20,South Australia,Coonawarra,Shiraz,Penley Estate
141225,Australia,86,29,South Australia,Clare Valley,Cabernet Sauvignon,Ranfurlys Way
141229,Australia,86,40,New South Wales,Hunter Valley,Shiraz,Tyrrell's
141253,Australia,90,55,Victoria,Yarra Valley,Pinot Noir,TarraWarra
141264,Australia,90,30,South Australia,McLaren Vale,Shiraz,Shingleback
